time,x,y,z,speed
86.020397108,-154.35377502441406,106.9874496459961,-0.0295132827013731,7.564312833486761
86.070397108,-154.6860809326172,106.80500793457031,-0.029384803026914597,7.52441659885132
86.120397109,-155.00527954101562,106.60252380371094,-0.02930332161486149,7.513899883810405
86.17039711,-155.3131561279297,106.38388061523438,-0.029348811134696007,7.512128126884622
86.220397111,-155.61117553710938,106.15219116210938,-0.029488371685147285,7.515072441002777
86.270397111,-155.90074157714844,105.90996551513672,-0.02964900992810726,7.521034097803693
86.320397112,-156.18296813964844,105.65911102294922,-0.029768256470561028,7.528672722937546
86.370397113,-156.45875549316406,105.40094757080078,-0.029818763956427574,7.536968591270044
86.420397114,-156.72877502441406,105.13652038574219,-0.029805336147546768,7.545099638950956
86.470397114,-156.98912048339844,104.86259460449219,-0.029689406976103783,7.532410299537652
86.520397115,-157.2333984375,104.57505798339844,-0.029489517211914062,7.5135779656231945
86.570397116,-157.46241760253906,104.27537536621094,-0.029347876086831093,7.522089856933054
86.620397116,-157.6788787841797,103.96575927734375,-0.02932872623205185,7.539736437593081
86.670397117,-157.88497924804688,103.64799499511719,-0.029407119378447533,7.561886168618792
86.720397118,-158.0824432373047,103.32357788085938,-0.029525985941290855,7.585541994073579
86.770397119,-158.27261352539062,102.99365997314453,-0.02963157556951046,7.608184340124255
86.820397119,-158.45640563964844,102.65914154052734,-0.02969547174870968,7.627816244255356
86.87039712,-158.63449096679688,102.32070922851562,-0.029713325202465057,7.642964554283492
86.920397121,-158.8073272705078,101.97898864746094,-0.029697226360440254,7.65493478671583
86.970397122,-158.975341796875,101.63433074951172,-0.02966426871716976,7.666033589284433
87.020397122,-159.1338653564453,101.28492736816406,-0.02959182672202587,7.663790280689778
87.070397123,-159.282470703125,100.93069458007812,-0.029528426006436348,7.681888554498829
87.120397124,-159.41818237304688,100.57050323486328,-0.02947486750781536,7.691635689840176
87.170397125,-159.5416717529297,100.20431518554688,-0.02945701591670513,7.738099822505103
87.220397125,-159.65011596679688,99.8324966430664,-0.02943878062069416,7.716593081616542
87.270397126,-159.74415588378906,99.45790100097656,-0.029443053528666496,7.700724366741124
87.320397127,-159.82627868652344,99.08141326904297,-0.029498862102627754,7.683795085341625
87.370397128,-159.8928680419922,98.70299530029297,-0.02952457405626774,7.649979609817488
87.420397128,-159.9449005126953,98.32350158691406,-0.02954406663775444,7.6338167439663325
87.470397129,-159.97994995117188,97.94329833984375,-0.0295375045388937,7.598542513670871
87.52039713,-159.99957275390625,97.563232421875,-0.02954147197306156,7.58202051339814
87.570397131,-160.00167846679688,97.18388366699219,-0.029531363397836685,7.546894632537173
87.620397131,-159.9882354736328,96.80602264404297,-0.02954009920358658,7.530429030392812
87.670397132,-159.95736694335938,96.43042755126953,-0.02953571267426014,7.495956660713439
87.720397133,-159.91110229492188,96.05681610107422,-0.02955726534128189,7.521420418139159
87.770397134,-159.84710693359375,95.68354034423828,-0.02957260049879551,7.566348371963128
87.820397134,-159.76747131347656,95.30998992919922,-0.029607657343149185,7.646741296133706
87.870397135,-159.67428588867188,94.9351806640625,-0.029676932841539383,7.741008574679111
87.920397136,-159.56430053710938,94.55995178222656,-0.029693717136979103,7.834498422118038
87.970397137,-159.4387969970703,94.18385314941406,-0.02970268204808235,7.955691399917945
88.020397137,-159.29541015625,93.80810546875,-0.029683569446206093,8.061815746240656
88.070397138,-159.13568115234375,93.43291473388672,-0.029674872756004333,8.17799405733601
88.120397139,-158.95632934570312,93.06131744384766,-0.029630661010742188,8.25145618918104
88.17039714,-158.75164794921875,92.69940948486328,-0.029493864625692368,8.291164730525722
88.22039714,-158.52374267578125,92.34889221191406,-0.029385870322585106,8.337644171127707
88.270397141,-158.27674865722656,92.0098876953125,-0.029392318800091743,8.351488903354491
88.320397142,-158.01522827148438,91.68338012695312,-0.02949495241045952,8.305653233142031
88.370397143,-157.74234008789062,91.36876678466797,-0.029652003198862076,8.295027874613773
88.420397143,-157.45948791503906,91.06383514404297,-0.02979654259979725,8.283815260161184
88.470397144,-157.1687774658203,90.7679443359375,-0.0298739243298769,8.262176758384138
88.520397145,-156.87936401367188,90.4804458618164,-0.029882697388529778,8.012271754359734
88.570397146,-156.594970703125,90.20320892333984,-0.02983013167977333,7.918694316656937
88.620397146,-156.30917358398438,89.93018341064453,-0.029738998040556908,7.887247287252556
88.670397147,-156.02210998535156,89.6607437133789,-0.029619520530104637,7.860602256928276
88.720397148,-155.7337646484375,89.39450073242188,-0.029511984437704086,7.840088477556815
88.770397149,-155.44406127929688,89.13099670410156,-0.02943752147257328,7.826523529842796
88.820397149,-155.15292358398438,88.86981201171875,-0.029401129111647606,7.820260167761954
88.87039715,-154.86024475097656,88.61050415039062,-0.029396742582321167,7.821222852152524
88.920397151,-154.5659637451172,88.3526611328125,-0.029415586963295937,7.828935453704499
88.970397152,-154.2699737548828,88.095947265625,-0.02944774553179741,7.842559038313678
89.020397152,-153.9766082763672,87.83524322509766,-0.0294966883957386,7.858492574215516
89.070397153,-153.68539428710938,87.57032012939453,-0.02953994646668434,7.888200273061666
89.120397154,-153.39871215820312,87.2982177734375,-0.029568174853920937,7.919120095363078
89.170397154,-153.12283325195312,87.01310729980469,-0.029561804607510567,7.944239401872373
89.220397155,-152.86404418945312,86.71076202392578,-0.029487304389476776,7.957955657585407
89.270397156,-152.62890625,86.38851165771484,-0.0293280016630888,7.959311094877493
89.320397157,-152.41775512695312,86.04802703857422,-0.02918495051562786,7.9958016537499415
89.370397157,-152.2277374267578,85.6923828125,-0.029201315715909004,8.043424502287047
89.420397158,-152.0564422607422,85.32444763183594,-0.029401855543255806,8.092525419514534
89.470397159,-151.9077911376953,84.9447250366211,-0.029592590406537056,8.101877892935198
89.52039716,-151.78244018554688,84.55542755126953,-0.0297157671302557,8.13401511029327
89.57039716,-151.67662048339844,84.15910339355469,-0.029853152111172676,8.165607367201645
89.620397161,-151.58749389648438,83.75763702392578,-0.029984893277287483,8.191144855942822
89.670397162,-151.51258850097656,83.35256958007812,-0.030058937147259712,8.208990324364729
89.720397163,-151.44981384277344,82.94507598876953,-0.02994195930659771,8.217971972193348
89.770397163,-151.39749145507812,82.53618621826172,-0.029653681442141533,8.218686450700789
89.820397164,-151.35430908203125,82.12671661376953,-0.029263190925121307,8.21158398462145
89.870397165,-151.31915283203125,81.71726989746094,-0.02882007509469986,8.19765721068538
89.920397166,-151.29115295410156,81.3083724975586,-0.028278464451432228,8.178362905002436
89.970397166,-151.26942443847656,80.90034484863281,-0.0276586152613163,8.15513614722721
90.020397167,-151.2529754638672,80.49333190917969,-0.027014387771487236,8.13400580123728
90.070397168,-151.24099731445312,80.08710479736328,-0.026377791538834572,8.117896971607912
90.120397169,-151.2327880859375,79.681640625,-0.025760993361473083,8.101975874599082
90.170397169,-151.22781372070312,79.2769546508789,-0.02516803704202175,8.086240199313815
90.22039717,-151.22560119628906,78.873046875,-0.024598654359579086,8.070652494517711
90.270397171,-151.2257537841797,78.46993255615234,-0.024049490690231323,8.05518481781586
90.320397172,-151.2279510498047,78.06761169433594,-0.023516502231359482,8.039815967535073
90.370397172,-151.2318878173828,77.66607666015625,-0.022995566949248314,8.024530391468945
90.420397173,-151.23736572265625,77.26532745361328,-0.022482872009277344,8.009316890507344
90.470397174,-151.24417114257812,76.86536407470703,-0.021975211799144745,7.994166580058399
90.520397175,-151.2521209716797,76.46635437011719,-0.021467894315719604,7.960339803560245
